bid_id,tender_id,vendor_id,bid_amount_inr,submission_timestamp,bid_status,disqualification_reason,technical_score,financial_score,is_winner
B2661,T447,V030,77474810,2024-09-20 23:30:00,QUALIFIED,,92.0,81.8,False
B2662,T447,V031,86258928,2024-09-16 20:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.2,0.0,False
B2663,T447,V043,74311687,2024-09-11 01:30:00,QUALIFIED,,81.3,74.6,True
B2664,T447,V025,86629157,2024-09-05 00:30:00,QUALIFIED,,80.6,76.7,False
B2665,T447,V034,84865873,2024-09-13 00:30:00,QUALIFIED,,84.0,78.4,False
B2666,T447,V024,75985829,2024-08-29 23:30:00,QUALIFIED,,91.0,70.3,False
B2667,T448,V018,107179655,2024-08-27 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.2,0.0,False
B2668,T448,V045,99313230,2024-08-31 22:30:00,QUALIFIED,,79.8,91.9,True
B2669,T448,V030,109442217,2024-09-09 20:30:00,QUALIFIED,,80.6,72.3,False
B2670,T448,V012,111503144,2024-09-12 22:30:00,QUALIFIED,,87.7,90.9,False
B2671,T449,V019,24226912,2024-08-31 03:30:00,QUALIFIED,,82.9,83.6,False
B2672,T449,V015,25081728,2024-08-24 22:30:00,QUALIFIED,,80.4,80.4,False
B2673,T449,V030,22576995,2024-08-23 21:30:00,QUALIFIED,,90.9,80.1,True
B2674,T449,V033,27385925,2024-09-11 22:30:00,QUALIFIED,,93.5,72.2,False
B2675,T450,V022,44278532,2024-09-10 00:30:00,QUALIFIED,,90.8,80.7,False
B2676,T450,V003,43864071,2024-09-18 00:30:00,QUALIFIED,,84.3,92.9,False
B2677,T450,V045,46081709,2024-09-12 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,56.8,0.0,False
B2678,T450,V030,44757213,2024-09-13 03:30:00,QUALIFIED,,84.9,89.8,False
B2679,T450,V042,48803901,2024-09-02 01:30:00,QUALIFIED,,78.9,80.3,False
B2680,T450,V036,48393410,2024-08-31 23:30:00,QUALIFIED,,87.9,89.3,False
B2681,T450,V001,40323465,2024-08-29 21:30:00,QUALIFIED,,81.9,82.6,True
B2682,T451,V045,144096977,2024-09-06 01:30:00,QUALIFIED,,77.5,81.4,False
B2683,T451,V040,128882595,2024-08-29 02:30:00,QUALIFIED,,83.4,88.1,False
B2684,T451,V033,122840925,2024-08-31 00:30:00,QUALIFIED,,76.3,71.7,False
B2685,T451,V031,141885342,2024-09-24 20:30:00,QUALIFIED,,92.0,84.5,False
B2686,T451,V026,141982261,2024-09-20 01:30:00,QUALIFIED,,86.8,80.5,False
B2687,T451,V002,118929634,2024-09-12 00:30:00,QUALIFIED,,84.7,81.4,True
B2688,T451,V021,145817873,2024-09-24 21:30:00,QUALIFIED,,81.5,76.6,False
B2689,T451,V041,132593047,2024-09-07 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.1,0.0,False
B2690,T452,V040,74213345,2024-09-07 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.6,0.0,False
B2691,T452,V027,71359276,2024-09-15 23:30:00,QUALIFIED,,94.2,88.6,False
B2692,T452,V029,66931342,2024-09-14 03:30:00,QUALIFIED,,91.4,87.3,False
B2693,T452,V002,74246959,2024-09-18 20:30:00,QUALIFIED,,77.3,81.8,False
B2694,T452,V025,74757977,2024-09-20 21:30:00,QUALIFIED,,95.0,76.8,False
B2695,T452,V039,61025786,2024-09-17 22:30:00,QUALIFIED,,93.5,83.2,True
B2696,T452,V012,74807256,2024-08-28 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,59.1,0.0,False
B2697,T452,V005,66590653,2024-08-28 01:30:00,QUALIFIED,,88.7,72.3,False
B2698,T453,V004,140205131,2024-09-13 20:30:00,QUALIFIED,,78.2,74.1,False
B2699,T453,V014,148218662,2024-08-30 01:30:00,QUALIFIED,,91.2,90.8,False
B2700,T453,V002,145503570,2024-09-06 03:30:00,QUALIFIED,,75.4,73.7,False
B2701,T453,V033,136714075,2024-08-28 22:30:00,QUALIFIED,,78.9,86.2,False
B2702,T453,V041,123453789,2024-09-14 02:30:00,QUALIFIED,,83.8,70.1,True
B2703,T453,V035,147987377,2024-09-12 21:30:00,QUALIFIED,,78.6,81.8,False
B2704,T453,V003,133675883,2024-09-16 03:30:00,QUALIFIED,,92.7,76.0,False
B2705,T454,V041,61554396,2024-09-12 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.2,0.0,False
B2706,T454,V042,60718910,2024-09-02 01:30:00,QUALIFIED,,88.8,79.3,False
B2707,T454,V012,56944512,2024-09-27 02:30:00,QUALIFIED,,78.3,75.6,False
B2708,T454,V049,56458549,2024-09-27 01:30:00,QUALIFIED,,80.6,81.3,False
B2709,T454,V017,61572209,2024-08-29 03:30:00,QUALIFIED,,82.9,89.0,False
B2710,T454,V022,49614220,2024-08-28 23:30:00,QUALIFIED,,80.1,78.0,True
B2711,T454,V034,61812388,2024-08-29 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.0,0.0,False
B2712,T455,V016,133047164,2024-09-01 20:30:00,QUALIFIED,,82.8,93.5,False
B2713,T455,V026,127281427,2024-09-21 00:30:00,QUALIFIED,,95.2,75.8,True
B2714,T455,V045,130826901,2024-09-04 20:30:00,QUALIFIED,,88.1,83.2,False
B2715,T455,V018,137598550,2024-09-26 01:30:00,QUALIFIED,,81.5,90.4,False
B2716,T456,V040,16635543,2024-09-11 21:30:00,QUALIFIED,,87.4,92.2,False
B2717,T456,V009,18081489,2024-09-19 00:30:00,QUALIFIED,,90.8,88.4,False
B2718,T456,V001,18983184,2024-09-10 20:30:00,QUALIFIED,,84.5,74.7,False
B2719,T456,V025,19157842,2024-09-10 03:30:00,QUALIFIED,,80.2,83.1,False
B2720,T456,V027,16198704,2024-09-15 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,52.8,0.0,False
B2721,T456,V026,17832692,2024-09-17 02:30:00,QUALIFIED,,77.6,70.2,False
B2722,T456,V005,15185314,2024-09-20 23:30:00,QUALIFIED,,81.2,86.3,True
B2723,T456,V030,18277306,2024-09-08 21:30:00,QUALIFIED,,88.0,88.7,False
B2724,T457,V034,82515713,2024-10-02 21:30:00,QUALIFIED,,92.5,79.6,False
B2725,T457,V037,77563114,2024-09-09 01:30:00,QUALIFIED,,75.2,85.5,False
B2726,T457,V032,86335697,2024-09-30 03:30:00,QUALIFIED,,79.9,90.8,False
B2727,T457,V021,75507615,2024-09-04 20:30:00,QUALIFIED,,84.0,93.6,False
B2728,T457,V010,71676226,2024-09-03 23:30:00,QUALIFIED,,86.7,85.5,True
B2729,T458,V041,98724198,2024-09-12 21:30:00,QUALIFIED,,95.5,73.8,False
B2730,T458,V001,112379144,2024-09-05 23:30:00,QUALIFIED,,75.1,76.2,False
B2731,T458,V029,115975931,2024-09-13 23:30:00,QUALIFIED,,78.4,75.6,False
B2732,T458,V040,92112696,2024-09-22 20:30:00,QUALIFIED,,88.9,77.9,True
B2733,T458,V027,104980191,2024-09-29 03:30:00,QUALIFIED,,85.4,86.1,False
B2734,T459,V040,120988360,2024-09-18 00:30:00,QUALIFIED,,79.0,88.3,False
B2735,T459,V048,110747003,2024-09-14 23:30:00,QUALIFIED,,92.8,77.2,True
B2736,T459,V038,123152600,2024-09-15 20:30:00,QUALIFIED,,84.3,94.0,False
B2737,T459,V039,118676672,2024-09-20 00:30:00,QUALIFIED,,76.4,94.2,False
B2738,T459,V005,109146213,2024-09-08 21:30:00,QUALIFIED,,91.3,85.2,False
B2739,T459,V049,127269968,2024-09-04 03:30:00,QUALIFIED,,89.4,91.3,False
B2740,T460,V013,63589215,2024-09-24 02:30:00,QUALIFIED,,92.0,78.0,False
B2741,T460,V017,74865531,2024-09-26 23:30:00,QUALIFIED,,88.0,86.7,False
B2742,T460,V003,66935687,2024-09-14 02:30:00,QUALIFIED,,76.0,82.3,False
B2743,T460,V039,69964281,2024-10-03 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.4,0.0,False
B2744,T460,V005,64672523,2024-10-04 23:30:00,QUALIFIED,,81.7,77.8,True
B2745,T460,V036,70867528,2024-10-05 00:30:00,QUALIFIED,,91.6,83.6,False
B2746,T460,V023,65979908,2024-09-10 03:30:00,QUALIFIED,,87.4,79.8,False
B2747,T461,V043,105185210,2024-09-29 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,62.6,0.0,False
B2748,T461,V029,94262327,2024-09-13 00:30:00,QUALIFIED,,93.2,88.1,True
B2749,T461,V035,104168912,2024-09-14 01:30:00,QUALIFIED,,94.6,85.1,False
B2750,T461,V001,106769278,2024-09-24 03:30:00,QUALIFIED,,85.7,71.3,False
B2751,T462,V011,16616478,2024-10-03 02:30:00,QUALIFIED,,93.0,73.6,False
B2752,T462,V003,15195793,2024-10-02 02:30:00,QUALIFIED,,80.8,78.5,False
B2753,T462,V044,14172494,2024-09-29 21:30:00,QUALIFIED,,88.8,72.8,False
B2754,T462,V046,15991142,2024-10-03 23:30:00,QUALIFIED,,91.8,86.8,False
B2755,T462,V008,13475451,2024-10-04 22:30:00,QUALIFIED,,79.7,92.6,True
B2756,T462,V039,16056593,2024-09-19 20:30:00,QUALIFIED,,82.6,77.0,False
B2757,T462,V040,15465836,2024-09-13 03:30:00,QUALIFIED,,89.3,87.0,False
B2758,T462,V006,14442807,2024-09-15 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.5,0.0,False
B2759,T463,V027,176697193,2024-09-24 00:30:00,QUALIFIED,,77.9,79.6,False
B2760,T463,V009,170946886,2024-09-26 03:30:00,QUALIFIED,,85.2,83.9,False
B2761,T463,V050,161788466,2024-09-28 21:30:00,QUALIFIED,,76.0,93.2,False
B2762,T463,V012,140492133,2024-09-28 03:30:00,QUALIFIED,,83.3,76.0,True
B2763,T463,V016,173755385,2024-09-24 03:30:00,QUALIFIED,,86.1,86.0,False
B2764,T463,V021,168028027,2024-09-21 23:30:00,QUALIFIED,,88.1,84.7,False
B2765,T463,V037,148040868,2024-09-29 03:30:00,QUALIFIED,,95.8,71.5,False
B2766,T464,V049,112744400,2024-09-14 01:30:00,QUALIFIED,,75.9,85.6,False
B2767,T464,V024,94605996,2024-10-01 01:30:00,QUALIFIED,,93.1,81.6,True
B2768,T464,V037,113956820,2024-09-16 23:30:00,QUALIFIED,,80.4,76.8,False
B2769,T464,V030,108133090,2024-09-28 03:30:00,QUALIFIED,,90.7,94.1,False
B2770,T464,V045,101060053,2024-09-22 22:30:00,QUALIFIED,,76.9,83.9,False
B2771,T464,V039,108142365,2024-09-28 21:30:00,QUALIFIED,,82.4,75.3,False
B2772,T464,V050,113329618,2024-09-22 22:30:00,QUALIFIED,,83.5,91.7,False
B2773,T465,V001,37512018,2024-09-24 03:30:00,QUALIFIED,,93.1,73.9,False
B2774,T465,V016,37501343,2024-09-26 03:30:00,QUALIFIED,,82.4,94.9,False
B2775,T465,V027,37094032,2024-09-27 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,63.4,0.0,False
B2776,T465,V007,39399958,2024-10-05 20:30:00,QUALIFIED,,90.2,93.8,False
B2777,T465,V048,33823148,2024-09-13 02:30:00,QUALIFIED,,81.6,71.3,True
B2778,T465,V009,38269880,2024-09-20 03:30:00,QUALIFIED,,78.8,77.6,False
B2779,T465,V020,35946032,2024-09-19 22:30:00,QUALIFIED,,86.9,71.4,False
B2780,T466,V008,63709345,2024-09-19 23:30:00,QUALIFIED,,83.5,75.4,False
B2781,T466,V037,61256463,2024-09-30 00:30:00,QUALIFIED,,81.8,85.2,False
B2782,T466,V048,60449615,2024-09-15 20:30:00,QUALIFIED,,95.1,79.4,False
B2783,T466,V006,62944450,2024-09-28 00:30:00,QUALIFIED,,89.6,91.2,False
B2784,T466,V042,58095274,2024-09-30 23:30:00,QUALIFIED,,80.1,70.1,True
B2785,T466,V034,65059542,2024-09-15 01:30:00,QUALIFIED,,87.7,80.8,False
B2786,T466,V041,60182337,2024-09-27 01:30:00,QUALIFIED,,87.7,82.0,False
B2787,T467,V021,157668847,2024-10-05 23:30:00,QUALIFIED,,84.9,75.9,False
B2788,T467,V016,174969654,2024-10-07 00:30:00,QUALIFIED,,93.2,86.3,False
B2789,T467,V049,147439508,2024-10-02 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.3,0.0,False
B2790,T467,V011,146779824,2024-10-17 02:30:00,QUALIFIED,,83.9,74.7,True
B2791,T467,V026,169630017,2024-10-05 23:30:00,QUALIFIED,,79.5,77.4,False
B2792,T468,V018,6671357,2024-09-20 22:30:00,QUALIFIED,,89.5,85.6,False
B2793,T468,V045,5824077,2024-10-05 02:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,60.0,0.0,False
B2794,T468,V022,6051739,2024-10-01 00:30:00,QUALIFIED,,78.2,89.3,False
B2795,T468,V009,6098254,2024-10-10 01:30:00,QUALIFIED,,84.8,75.5,False
B2796,T468,V025,6700342,2024-09-23 03:30:00,QUALIFIED,,83.4,77.5,False
B2797,T468,V004,6152490,2024-09-21 03:30:00,QUALIFIED,,82.6,76.0,False
B2798,T468,V001,5666394,2024-09-27 22:30:00,QUALIFIED,,78.6,82.6,True
B2799,T469,V002,13229925,2024-10-02 21:30:00,QUALIFIED,,87.0,70.1,False
B2800,T469,V044,15292949,2024-09-21 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.6,0.0,False
B2801,T469,V042,14696670,2024-10-10 22:30:00,QUALIFIED,,91.7,93.6,False
B2802,T469,V028,15176311,2024-09-21 23:30:00,QUALIFIED,,90.3,77.1,False
B2803,T469,V031,12583304,2024-10-06 20:30:00,QUALIFIED,,88.6,75.2,True
B2804,T469,V024,14196859,2024-10-10 20:30:00,QUALIFIED,,92.6,87.7,False
B2805,T470,V021,159064438,2024-09-25 21:30:00,QUALIFIED,,77.7,88.6,False
B2806,T470,V001,158973176,2024-10-05 21:30:00,QUALIFIED,,77.1,72.5,True
B2807,T470,V019,177972440,2024-10-18 02:30:00,QUALIFIED,,81.1,93.3,False
B2808,T470,V039,161858078,2024-10-21 03:30:00,QUALIFIED,,78.8,81.3,False
B2809,T470,V045,178718392,2024-10-12 01:30:00,QUALIFIED,,92.1,94.3,False
B2810,T470,V043,177466565,2024-10-02 20:30:00,QUALIFIED,,92.4,93.2,False
B2811,T471,V029,124159720,2024-09-22 23:30:00,QUALIFIED,,76.4,83.1,True
B2812,T471,V034,137775997,2024-10-08 00:30:00,QUALIFIED,,80.4,86.1,False
B2813,T471,V042,138220246,2024-09-25 23:30:00,QUALIFIED,,90.8,78.1,False
B2814,T471,V035,138967256,2024-09-25 23:30:00,QUALIFIED,,91.7,74.8,False
B2815,T471,V031,145738680,2024-10-03 03:30:00,QUALIFIED,,93.0,81.1,False
B2816,T472,V007,21113465,2024-09-27 21:30:00,QUALIFIED,,81.9,86.6,False
B2817,T472,V027,20298394,2024-10-06 22:30:00,QUALIFIED,,90.9,92.2,False
B2818,T472,V021,17842439,2024-10-13 23:30:00,QUALIFIED,,84.9,76.9,True
B2819,T472,V023,18293366,2024-10-06 20:30:00,QUALIFIED,,91.5,80.4,False
B2820,T473,V010,18056543,2024-09-29 20:30:00,QUALIFIED,,75.1,90.0,False
B2821,T473,V012,20951206,2024-10-09 21:30:00,QUALIFIED,,96.0,70.4,False
B2822,T473,V017,18024364,2024-10-05 20:30:00,QUALIFIED,,93.2,88.3,True
B2823,T473,V020,19510258,2024-10-08 21:30:00,QUALIFIED,,93.5,77.5,False
B2824,T474,V035,136701047,2024-09-29 23:30:00,QUALIFIED,,90.7,75.3,True
B2825,T474,V040,151511472,2024-10-23 21:30:00,QUALIFIED,,92.3,81.9,False
B2826,T474,V048,146341132,2024-09-26 20:30:00,QUALIFIED,,80.7,94.8,False
B2827,T474,V015,148329525,2024-10-21 00:30:00,QUALIFIED,,87.8,83.2,False
B2828,T475,V037,61624609,2024-09-28 03:30:00,QUALIFIED,,87.3,85.7,False
B2829,T475,V021,54570091,2024-10-14 21:30:00,QUALIFIED,,75.0,87.9,True
B2830,T475,V032,57860749,2024-10-15 03:30:00,QUALIFIED,,95.4,78.8,False
B2831,T475,V041,61126859,2024-09-25 01:30:00,QUALIFIED,,80.9,91.0,False
B2832,T476,V035,13638695,2024-10-15 21:30:00,QUALIFIED,,90.5,94.8,True
B2833,T476,V028,15589962,2024-10-13 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,57.3,0.0,False
B2834,T476,V030,15697546,2024-09-28 22:30:00,QUALIFIED,,85.9,79.9,False
B2835,T476,V024,15090918,2024-10-10 02:30:00,QUALIFIED,,78.3,86.2,False
B2836,T476,V040,14238536,2024-10-05 03:30:00,QUALIFIED,,82.6,83.7,False
B2837,T476,V047,15675906,2024-10-10 01:30:00,QUALIFIED,,92.6,77.3,False
B2838,T477,V043,53430099,2024-10-12 02:30:00,QUALIFIED,,84.8,82.5,True
B2839,T477,V042,55109461,2024-10-23 21:30:00,QUALIFIED,,92.3,84.1,False
B2840,T477,V044,56427021,2024-10-11 03:30:00,QUALIFIED,,94.5,75.9,False
B2841,T477,V006,56932877,2024-10-24 00:30:00,QUALIFIED,,77.5,85.6,False
B2842,T477,V024,62291361,2024-10-28 01:30:00,QUALIFIED,,79.8,87.0,False
B2843,T478,V030,83131499,2024-10-02 21:30:00,QUALIFIED,,85.4,77.8,True
B2844,T478,V029,93609492,2024-10-27 03:30:00,QUALIFIED,,90.7,81.6,False
B2845,T478,V038,84289134,2024-10-26 22:30:00,QUALIFIED,,76.2,84.5,False
B2846,T478,V021,89652535,2024-10-07 01:30:00,QUALIFIED,,86.5,82.6,False
B2847,T478,V046,92851639,2024-10-02 21:30:00,QUALIFIED,,75.5,73.9,False
B2848,T478,V017,83415266,2024-09-30 21:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,53.3,0.0,False
B2849,T479,V036,37988405,2024-10-29 01:30:00,QUALIFIED,,75.6,90.7,False
B2850,T479,V035,32234049,2024-10-09 21:30:00,QUALIFIED,,92.8,84.9,False
B2851,T479,V007,38164686,2024-10-31 20:30:00,QUALIFIED,,79.6,89.5,False
B2852,T479,V010,32088521,2024-10-25 21:30:00,QUALIFIED,,86.6,92.3,True
B2853,T480,V032,180878635,2024-10-21 00:30:00,QUALIFIED,,89.5,70.3,False
B2854,T480,V021,172791229,2024-10-20 02:30:00,QUALIFIED,,92.6,86.5,False
B2855,T480,V030,185883865,2024-10-28 22:30:00,QUALIFIED,,88.3,87.0,False
B2856,T480,V033,182145411,2024-10-07 03:30:00,QUALIFIED,,88.5,83.1,False
B2857,T480,V040,177156248,2024-10-20 23:30:00,QUALIFIED,,80.9,71.1,False
B2858,T480,V027,168820475,2024-10-03 00:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,51.1,0.0,False
B2859,T480,V034,149096012,2024-10-05 03:30:00,QUALIFIED,,88.7,87.5,True
B2860,T481,V021,85573205,2024-10-06 20:30:00,QUALIFIED,,88.0,83.4,True
B2861,T481,V041,100466370,2024-10-26 00:30:00,QUALIFIED,,81.4,89.4,False
B2862,T481,V049,89530563,2024-10-07 23:30:00,QUALIFIED,,95.5,84.4,False
B2863,T481,V026,90007052,2024-10-20 21:30:00,QUALIFIED,,84.0,77.5,False
B2864,T482,V023,181756012,2024-10-23 01:30:00,QUALIFIED,,79.9,82.7,False
B2865,T482,V038,190339282,2024-10-04 00:30:00,QUALIFIED,,77.9,90.7,False
B2866,T482,V032,169149328,2024-10-16 23:30:00,QUALIFIED,,95.9,75.7,False
B2867,T482,V024,151956575,2024-10-25 21:30:00,QUALIFIED,,92.9,88.4,True
B2868,T483,V019,75894837,2024-10-21 22:30:00,QUALIFIED,,88.7,93.0,False
B2869,T483,V025,64954477,2024-10-10 02:30:00,QUALIFIED,,83.9,81.0,True
B2870,T483,V031,70434183,2024-10-28 01:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,59.3,0.0,False
B2871,T483,V046,71382588,2024-10-16 02:30:00,QUALIFIED,,94.8,92.3,False
B2872,T483,V017,67108887,2024-10-07 23:30:00,QUALIFIED,,89.0,79.7,False
B2873,T483,V049,78163139,2024-10-10 23:30:00,QUALIFIED,,79.3,82.2,False
B2874,T484,V050,183997873,2024-11-07 21:30:00,QUALIFIED,,78.9,83.9,False
B2875,T484,V002,158661955,2024-10-15 20:30:00,QUALIFIED,,87.6,79.4,False
B2876,T484,V010,149820686,2024-10-13 02:30:00,QUALIFIED,,75.0,94.9,True
B2877,T484,V028,176772027,2024-10-24 23:30:00,QUALIFIED,,95.0,70.8,False
B2878,T484,V041,178291861,2024-11-01 01:30:00,QUALIFIED,,95.6,76.7,False
B2879,T485,V040,56824784,2024-11-03 23:30:00,QUALIFIED,,83.5,76.9,False
B2880,T485,V048,56285789,2024-11-03 00:30:00,QUALIFIED,,93.0,71.6,False
B2881,T485,V002,59585889,2024-10-26 22:30:00,QUALIFIED,,81.5,91.7,False
B2882,T485,V007,60453338,2024-11-07 02:30:00,QUALIFIED,,80.2,88.8,False
B2883,T485,V031,54796658,2024-11-05 22:30:00,QUALIFIED,,90.4,86.1,True
B2884,T485,V029,66606368,2024-10-18 22:30:00,QUALIFIED,,90.9,86.0,False
B2885,T486,V001,70192504,2024-10-26 23:30:00,QUALIFIED,,91.4,93.1,True
B2886,T486,V012,73366121,2024-10-14 20:30:00,QUALIFIED,,86.2,83.4,False
B2887,T486,V048,78056705,2024-10-20 20:30:00,QUALIFIED,,95.1,71.7,False
B2888,T486,V022,83274959,2024-10-22 21:30:00,QUALIFIED,,89.6,79.3,False
B2889,T486,V047,76717515,2024-10-28 01:30:00,QUALIFIED,,77.4,87.4,False
B2890,T486,V005,78289089,2024-10-10 22:30:00,QUALIFIED,,77.8,87.2,False
B2891,T487,V045,61704816,2024-10-13 20:30:00,QUALIFIED,,95.3,72.1,True
B2892,T487,V034,67666066,2024-11-03 22:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,50.9,0.0,False
B2893,T487,V024,67979279,2024-10-21 21:30:00,QUALIFIED,,77.2,90.0,False
B2894,T487,V033,71524485,2024-10-20 02:30:00,QUALIFIED,,77.0,85.4,False
B2895,T488,V010,83412563,2024-10-30 22:30:00,QUALIFIED,,78.8,88.6,False
B2896,T488,V028,75154695,2024-11-01 03:30:00,QUALIFIED,,78.9,71.4,True
B2897,T488,V038,95467062,2024-10-19 22:30:00,QUALIFIED,,89.5,78.4,False
B2898,T488,V043,91020717,2024-10-11 22:30:00,QUALIFIED,,77.9,77.2,False
B2899,T489,V048,114655341,2024-10-31 00:30:00,QUALIFIED,,85.9,73.2,False
B2900,T489,V038,124241972,2024-10-30 03:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,54.5,0.0,False
B2901,T489,V037,124603998,2024-10-20 01:30:00,QUALIFIED,,78.7,79.3,False
B2902,T489,V010,100817274,2024-11-07 02:30:00,QUALIFIED,,95.2,88.5,True
B2903,T489,V002,122108083,2024-11-05 02:30:00,QUALIFIED,,80.4,77.7,False
B2904,T489,V007,110162850,2024-11-04 00:30:00,QUALIFIED,,78.7,74.5,False
B2905,T490,V022,4818459,2023-02-19 20:30:00,QUALIFIED,,75.1,76.6,False
B2906,T490,V009,5024367,2023-02-16 00:30:00,QUALIFIED,,90.7,88.2,False
B2907,T490,V014,5093143,2023-02-18 00:30:00,QUALIFIED,,84.5,86.8,False
B2908,T490,V020,4530839,2023-02-21 23:30:00,QUALIFIED,,88.9,83.8,True
B2909,T490,V012,5133383,2023-02-23 20:30:00,QUALIFIED,,82.5,90.9,False
B2910,T490,V033,4619599,2023-02-23 21:30:00,QUALIFIED,,83.5,90.4,False
B2911,T491,V040,139122138,2024-10-24 00:30:00,QUALIFIED,,92.8,87.4,False
B2912,T491,V027,130691041,2024-10-18 23:30:00,QUALIFIED,,83.3,88.0,False
B2913,T491,V020,126858876,2024-10-26 00:30:00,QUALIFIED,,86.8,87.5,True
B2914,T491,V007,145226756,2024-10-21 01:30:00,QUALIFIED,,93.5,84.4,False
B2915,T492,V007,90403878,2024-10-16 21:30:00,QUALIFIED,,90.6,83.7,False
B2916,T492,V022,80023463,2024-10-31 00:30:00,QUALIFIED,,81.0,83.7,False
B2917,T492,V031,84501979,2024-10-26 00:30:00,QUALIFIED,,75.5,89.6,False
B2918,T492,V006,74867638,2024-10-22 01:30:00,QUALIFIED,,81.2,81.8,True
B2919,T492,V011,86755884,2024-10-20 02:30:00,QUALIFIED,,82.4,75.6,False
B2920,T492,V042,91751455,2024-11-06 02:30:00,QUALIFIED,,91.4,86.4,False
B2921,T493,V045,76348038,2024-10-20 03:30:00,QUALIFIED,,77.9,88.3,False
B2922,T493,V011,73015880,2024-11-03 01:30:00,QUALIFIED,,95.6,80.0,False
B2923,T493,V001,67791065,2024-10-27 20:30:00,QUALIFIED,,81.8,76.9,False
B2924,T493,V007,62408170,2024-10-19 01:30:00,QUALIFIED,,83.2,87.6,True
B2925,T493,V018,69840297,2024-10-25 00:30:00,QUALIFIED,,79.0,72.7,False
B2926,T493,V035,66991318,2024-10-18 23:30:00,DISQUALIFIED,Technical evaluation: non-compliant asphalt batching plant certification,55.5,0.0,False
B2927,T493,V040,72999496,2024-10-21 02:30:00,QUALIFIED,,77.3,86.1,False
B2928,T494,V044,139022524,2024-11-03 02:30:00,QUALIFIED,,78.6,89.6,True
B2929,T494,V036,164193246,2024-11-11 21:30:00,QUALIFIED,,80.2,85.0,False
B2930,T494,V015,169182146,2024-11-14 02:30:00,QUALIFIED,,79.9,94.3,False
B2931,T494,V014,153111207,2024-10-24 21:30:00,QUALIFIED,,88.8,75.1,False
B2932,T494,V022,167757687,2024-10-29 02:30:00,QUALIFIED,,92.3,83.6,False
B2933,T494,V048,167935367,2024-11-13 03:30:00,QUALIFIED,,93.2,82.3,False
